base_year,series,year,indicator,frequency,revision,industry,subindustry,institutional_sector,quarter,current_price,constant_price,unit
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Total Gross Value Added,Air Transport,General Government,Q2,13.51613926,5.419172111,%
2011-12,Current,2025-26,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,8.000874684,7.410580073,%
2022-23,Current,2025-26,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,8.613895152,7.566661793,%
2011-12,Current,2024-25,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,9.7364963,6.366797318,%
2011-12,Current,2024-25,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,9.893646258,6.48422363,%
2011-12,Current,2024-25,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,9.777225985,6.494765524,%
2022-23,Current,2024-25,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,9.74126457,7.099278751,%
2011-12,Current,2023-24,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,8.872868475,7.323407992,%
2011-12,Current,2023-24,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,9.054070726,7.583971124,%
2011-12,Current,2023-24,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,9.595751267,8.152936311,%
2011-12,Current,2023-24,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,12.02092421,9.19075493,%
2022-23,Current,2023-24,GDP Growth Rate,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.97451189,7.210225358,%
2011-12,Current,2022-23,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,15.39476117,6.954950134,%
2011-12,Current,2022-23,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,15.90368314,7.002951544,%
2011-12,Current,2022-23,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,16.0610905,7.239693278,%
2011-12,Current,2022-23,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,14.2060038,6.987039326,%
2011-12,Current,2022-23,GDP Growth Rate,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,13.95524188,7.609364978,%
2011-12,Current,2021-22,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,17.56857481,9.182404983,%
2011-12,Current,2021-22,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,19.4079979,8.947962669,%
2011-12,Current,2021-22,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,19.51285282,8.681228731,%
2011-12,Current,2021-22,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,18.36156367,9.050277908,%
2011-12,Current,2021-22,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,18.85405672,9.689592492,%
2011-12,Current,2020-21,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,-4.2,-7.7,%
2011-12,Current,2020-21,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,-3.8,-8.0,%
2011-12,Current,2020-21,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,-2.974508138,-7.251754782,%
2011-12,Current,2020-21,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,-1.364602429,-6.596080522,%
2011-12,Current,2020-21,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,-1.361278082,-5.83105322,%
2011-12,Current,2020-21,GDP Growth Rate,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,-1.241056024,-5.777724707,%
2011-12,Current,2019-20,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,7.5,5.0,%
2011-12,Current,2019-20,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,7.4,5.0,%
2011-12,Current,2019-20,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,7.2,4.2,%
2011-12,Current,2019-20,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,7.751677489,4.041554187,%
2011-12,Current,2019-20,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,6.218031554,3.73791852,%
2011-12,Current,2019-20,GDP Growth Rate,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,6.370082182,3.871436941,%
2011-12,Current,2018-19,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,12.3,7.2,%
2011-12,Current,2018-19,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.5,7.0,%
2011-12,Current,2018-19,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.2,6.8,%
2011-12,Current,2018-19,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.0,6.1,%
2011-12,Current,2018-19,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.51439492,6.532989011,%
2011-12,Current,2018-19,GDP Growth Rate,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.58877471,6.453851345,%
2011-12,Current,2017-18,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,9.5,6.5,%
2011-12,Current,2017-18,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,9.8,6.6,%
2011-12,Current,2017-18,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.0,6.7,%
2011-12,Current,2017-18,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.27831837,7.167888861,%
2011-12,Current,2017-18,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.1,7.0,%
2011-12,Current,2017-18,GDP Growth Rate,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.03437091,6.795383419,%
2011-12,Current,2016-17,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.9,7.1,%
2011-12,Current,2016-17,GDP Growth Rate,Annual,Second Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.5,7.1,%
2011-12,Current,2016-17,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.0,7.1,%
2011-12,Current,2016-17,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.82295999,7.112686097,%
2011-12,Current,2016-17,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.54898854,8.169526505,%
2011-12,Current,2016-17,GDP Growth Rate,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.8,8.3,%
2011-12,Current,2015-16,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,8.6,7.6,%
2011-12,Current,2015-16,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,8.7,7.6,%
2011-12,Current,2015-16,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,9.985577627,7.933746558,%
2011-12,Current,2015-16,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.39526955,8.154425028,%
2011-12,Current,2015-16,GDP Growth Rate,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.45812354,7.996253786,%
2011-12,Current,2014-15,GDP Growth Rate,Annual,First Advance Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,11.5,7.4,%
2011-12,Current,2014-15,GDP Growth Rate,Annual,Provisional Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.5,7.3,%
2011-12,Current,2014-15,GDP Growth Rate,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.8,7.2,%
2011-12,Current,2014-15,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.65367031,7.179435365,%
2011-12,Current,2014-15,GDP Growth Rate,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,10.98887529,7.410227013,%
2011-12,Current,2013-14,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,13.3,6.6,%
2011-12,Current,2013-14,GDP Growth Rate,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,12.96919623,6.540291916,%
2011-12,Current,2013-14,GDP Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,12.96768713,6.386108216,%
2011-12,Current,2012-13,GDP Growth Rate,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,13.9,5.6,%
2011-12,Current,2012-13,GDP Growth Rate,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,13.85750494,5.484021468,%
2011-12,Current,2012-13,GDP Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,13.82370596,5.456387536,%
2011-12,Current,2024-25,Gross Value Added,Quarterly,First Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q1,1162510.318,547919.0665,₹ Crore
2011-12,Current,2024-25,Gross Value Added,Quarterly,First Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q1,1162510.318,547919.0665,₹ Crore
2022-23,Current,2024-25,Gross Value Added,Quarterly,First Revised Estimates,Mining and Quarrying,Air Transport,General Government,Q2,124723.15,125074.4068,₹ Crore
2022-23,Current,2024-25,Gross Value Added,Quarterly,First Revised Estimates,Mining and Quarrying,Air Transport,General Government,Q2,124723.15,125074.4068,₹ Crore
2022-23,Current,2024-25,Gross Value Added,Quarterly,First Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,193799.722,170678.5091,₹ Crore
2022-23,Current,2024-25,Gross Value Added,Quarterly,First Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,193799.722,170678.5091,₹ Crore
2011-12,Current,2024-25,Gross Value Added,Quarterly,First Revised Estimates,Construction,Air Transport,General Government,Q2,579349.1998,348600.6591,₹ Crore
